1.7275 -0.213644 0.723231
1.81464 -0.173036 -1.72397
1.72597 -0.104317 1.0909
1.80607 -0.26737 -1.8044
1.63635 -0.171562 3.43687
1.73134 -0.295859 0.232795
1.82768 -0.0793415 -1.89402
1.89578 -0.235135 -3.72389
1.65272 -0.270744 2.65821
1.61749 -0.0685452 4.04458
1.90644 -0.138687 -3.73484
1.76912 -0.0246552 -0.14248
1.78739 -0.356484 -1.72943
1.881 -0.330683 -3.72488
1.69209 8.54755e-05 2.17681
1.55864 -0.236979 4.7887
1.53866 -0.136599 5.16104
1.68444 -0.372187 1.19382
1.91408 -0.0433802 -3.77443
1.9899 -0.200723 -4.58533
1.83782 0.00803649 -2.10918
1.9773 -0.300451 -4.59647
1.58044 -0.336264 4.09788
1.59644 0.0353429 4.46207
1.51875 -0.0348871 5.31056
1.86029 -0.425555 -3.7136
1.76439 0.0522747 -0.021381
1.99747 -0.100489 -4.5716
1.76223 -0.448217 -1.62022
1.4624 -0.205118 5.27048
1.95971 -0.39942 -4.61098
1.68234 0.110325 2.36496
1.48423 -0.304193 5.31421
1.91618 0.0502702 -3.80551
1.59972 -0.434038 3.10463
1.44152 -0.104136 5.00612
2 0 -4.55995
1.67937 -0.466021 0.630107
1.83761 0.0931395 -2.16633
1.49855 0.0662413 5.32368
1.8347 -0.521586 -3.71272
1.50544 -0.402471 5.00888
1.57276 0.138756 4.74031
1.93717 -0.49738 -4.62799
1.7702 0.126751 -0.314579
1.42316 -0.00222781 4.69086
1.38957 -0.275463 4.57472
1.36467 -0.175995 3.73646
1.72821 -0.548562 -1.49328
1.99747 0.100489 -4.55774
1.91128 0.14335 -3.80528
1.62353 -0.528631 1.71119
1.64308 0.219164 3.09355
1.41179 -0.37234 5.13877
1.52723 -0.501438 4.25365
1.74095 0.199819 0.357319
1.34438 -0.0714151 2.93736
1.47647 0.163667 5.26555
1.82789 0.178091 -2.08364
1.90973 -0.594083 -4.62786
1.40685 0.0967972 4.44782
1.81104 -0.616123 -3.79908
1.29584 -0.25241 2.12358
1.43195 -0.470137 5.32284
1.54263 0.237783 4.95102
1.9899 0.200723 -4.5653
1.3211 -0.345951 3.45049
1.65409 -0.621055 -0.0871133
1.3318 0.0336582 2.50829
1.25662 -0.149571 0.258957
1.55402 -0.602654 2.87996
1.71503 0.296256 0.716804
1.89972 0.237265 -3.77895
1.73357 -0.639385 -2.38222
1.8094 0.267925 -1.89606
1.34129 -0.43957 4.48126
1.60723 0.33165 3.51478
1.45076 -0.573683 5.00215
1.39054 0.18721 4.27433
1.87747 -0.689286 -4.61199
1.45022 0.255222 5.1621
1.25072 -0.0311556 -0.270343
1.32333 0.132276 2.42471
1.23625 -0.325336 0.696191
1.20861 -0.244603 -0.932776
1.78288 -0.704033 -3.84796
1.9773 0.300451 -4.57485
1.59389 -0.700645 0.712524
1.35775 -0.534805 5.1427
1.69201 -0.707425 -2.04247
1.5084 0.317873 5.08994
1.25433 -0.413697 2.13799
1.79083 0.362749 -1.84425
1.88342 0.332759 -3.75278
1.47569 -0.692386 3.85116
1.7005 0.395378 0.551405
1.24467 0.0774847 -0.423469
1.16602 -0.0926746 -3.17796
1.16764 -0.180279 -2.75988
1.36528 0.267499 4.01185
1.32345 0.207657 2.68277
1.27361 -0.503697 3.55982
1.84046 -0.782747 -4.61155
1.35967 -0.643318 5.38842
1.52338 0.407185 4.75502
1.16855 -0.309862 -1.8133
1.42024 0.356943 5.1601
1.61992 0.446787 2.48338
1.74289 -0.789239 -3.79866
1.17081 -0.387611 -0.94476
1.6448 -0.790433 -1.79481
1.16228 0.0151272 -3.40875
1.24495 0.190773 0.00395931
1.95971 0.39942 -4.5754
1.5428 -0.790788 0.942571
1.12771 -0.251706 -3.65238
1.86418 0.428262 -3.74979
1.77364 0.454919 -1.9387
1.29169 -0.581254 4.5594
1.18535 -0.482378 0.741161
1.07964 -0.163615 -5.42048
1.38599 -0.73647 4.85456
1.29491 0.26028 2.10393
1.69793 0.478535 0.00118022
1.3144 0.337251 3.20233
1.15665 0.124119 -3.38068
1.07986 -0.0470512 -5.60398
1.4431 -0.800983 3.30328
1.79881 -0.874232 -4.6207
1.44234 0.474951 5.25445
1.54405 0.513865 3.82602
1.1002 -0.341157 -3.77355
1.69823 -0.876538 -3.76265
1.21404 -0.5727 2.80166
1.25545 -0.653359 4.58117
1.59861 -0.878193 -1.76544
1.302 -0.733519 5.32718
1.08191 -0.454508 -3.11287
1.93717 0.49738 -4.56617
1.33989 0.437957 4.40681
1.64826 0.552569 0.790745
1.84088 0.521656 -3.75059
1.22805 0.297856 0.15858
1.04201 -0.271528 -5.70788
1.07667 0.0598817 -5.64427
1.14567 0.235438 -3.17602
1.74863 0.541571 -1.92188
1.50019 -0.882795 0.726571
0.994869 -0.101168 -6.53504
1.3497 -0.813267 4.81916
1.12 -0.56322 -0.206183
1.46605 0.585204 4.71565
1.75261 -0.963507 -4.62032
0.97953 -0.201299 -6.54734
1.23983 0.402603 1.56414
1.65136 -0.963644 -3.77218
1.16086 -0.653429 2.50821
1.01108 -0.3723 -5.72588
1.36213 0.548006 5.15539
1.06688 0.165884 -5.61604
1 0 -6.49525
1.56609 0.615197 2.42925
1.20657 -0.737047 4.54757
1.40378 -0.891181 3.0054
1.90973 0.594083 -4.55498
1.55366 -0.965242 -1.90103
1.25554 -0.818697 5.35813
1.71975 0.62728 -1.91507
1.13029 0.360515 -2.63048
1.81257 0.612845 -3.74251
1.01802 -0.562266 -3.43853
1.26205 0.507962 3.27923
0.969921 -0.472937 -5.71045
0.954139 -0.299363 -6.54252
1.6434 0.642586 -0.00240162
0.994869 0.101168 -6.48481
1.04855 0.273312 -5.54439
1.0625 -0.654186 -0.414382
1.70199 -1.05035 -4.61119
1.3836 0.669312 5.21189
1.4585 -0.970917 0.381692
1.49926 0.689333 3.29883
1.30773 -0.899556 4.65896
1.1092 -0.740271 2.55462
1.60276 -1.04813 -3.81567
1.16601 0.474195 -0.0115194
1.15812 -0.823355 4.67694
0.918958 -0.394356 -6.56712
1.28 0.613004 4.57422
1.87747 0.689286 -4.54554
0.97953 0.201299 -6.48732
1.59685 0.706117 0.562635
1.77963 0.702187 -3.73042
1.68715 0.710164 -1.90453
0.916264 -0.568679 -5.71911
1.36297 -0.980105 2.57902
1.01555 0.377315 -5.53742
1.5101 -1.04804 -2.13788
0.959703 -0.659661 -3.38419
1.20981 -0.90581 5.36542
1.07004 0.462958 -3.28256
1.18593 0.572748 1.97792
0.874347 -0.485302 -6.5771
1.00991 -0.745898 -0.125528
1.44049 0.772956 3.65273
1.64707 -1.13454 -4.59771
0.954139 0.299363 -6.48211
1.28677 0.710286 5.1253
1.0597 -0.827501 2.88299
1.54269 0.786433 0.999706
1.41997 -1.05847 -0.192462
1.26453 -0.98859 4.34852
1.55231 -1.12711 -3.85733
1.84046 0.782747 -4.54123
1.35035 0.766918 4.98402
1.64304 0.791385 -1.7235
1.10956 0.539069 -0.915828
1.10943 -0.910823 4.9111
1.74091 0.789755 -3.70399
1.20011 0.670926 3.62305
0.856074 -0.660318 -5.67323
0.820763 -0.571268 -6.58044
0.9722 0.473479 -5.55856
0.897762 -0.76619 -2.87944
0.918958 0.394356 -6.46281
1.32309 -1.07207 1.88183
1.47335 -1.1185 -2.41837
1.16411 -0.99395 5.29813
0.973232 -0.827289 0.669121
1.48173 0.880129 1.24586
1.02803 0.553658 -3.22702
1.099 0.632604 0.319425
1.58798 -1.21586 -4.60098
1.38394 0.845374 3.90796
1.28647 0.780097 5.18664
1.59396 0.877626 -1.61457
1.0005 -0.917412 3.2795
1.21922 0.762732 4.78281
1.79881 0.874232 -4.54496
1.6965 0.876872 -3.67508
1.39184 -1.16125 -1.46216
1.21955 -1.08014 3.8424
1.49269 -1.19765 -3.80316
0.758758 -0.651372 -6.58535
0.784514 -0.744597 -5.66403
1.06565 -0.997235 5.18717
0.874347 0.485302 -6.45624
1.31892 0.824143 4.92684
1.12972 0.735669 2.90631
0.900382 -0.879736 0.000946903
0.927062 0.567577 -5.44411
0.991474 0.64705 -2.69109
1.39331 0.936547 2.52335
1.54937 0.965998 -1.78318
1.27965 -1.16387 1.06299
0.803149 -0.84615 -3.31347
1.11611 -1.08155 5.10907
1.2553 0.837221 5.23977
1.52489 -1.29411 -4.62694
1.64924 0.964007 -3.68562
1.75261 0.963507 -4.5489
1.04904 0.710604 0.273168
1.3162 0.89143 4.5261
1.46588 0.975182 0.118188
0.985367 -1.00527 4.40472
1.42588 -1.26899 -3.73929
0.911989 -0.975354 2.59467
1.15554 0.843347 4.77219
0.688967 -0.724793 -6.58278
1.32827 -1.24905 -1.75359
1.16983 -1.18117 3.03783
0.820763 0.571268 -6.49731
0.703603 -0.819148 -5.69186
0.876095 0.675205 -5.06807
1.01944 -1.0757 5.30914
0.818012 -0.947452 -0.265936
1.05487 0.795037 2.12354
1.60015 1.04923 -3.73537
0.970112 0.743687 -1.32949
1.30993 0.982965 3.59904
1.39955 1.04345 0.579516
1.50363 1.04917 -1.98449
1.70199 1.05035 -4.54673
1.23289 0.921967 5.16692
1.45794 -1.36909 -4.64176
1.24512 -1.23964 0.214737
1.05843 -1.16243 4.87864
0.716605 -0.921189 -3.29922
0.930535 -1.06259 4.52924
1.35961 -1.34267 -3.77423
0.612106 -0.790776 -6.58516
0.839226 -1.04237 2.70108
1.0553 0.895373 3.86617
0.758758 0.651372 -6.49776
1.13946 0.955852 5.26372
0.880338 0.7929 -2.64969
0.968596 0.842538 0.885948
1.26728 -1.31783 -1.89926
1.1803 -1.28654 0.551271
1.08957 -1.25534 3.00617
1.54874 1.13102 -3.8031
1.64707 1.13454 -4.54099
0.61729 -0.888375 -5.66404
1.29685 1.08292 2.24772
0.961528 -1.14782 5.35851
1.45675 1.12964 -2.24619
0.738881 -1.02276 0.103467
1.21849 1.0203 4.56999
0.784249 0.753512 -5.4225
1.38731 -1.44062 -4.64539
0.867323 -1.1327 4.77319
1.36865 1.14651 -0.614798
0.994663 -1.23567 4.65709
1.04652 0.99623 4.93816
1.29083 -1.41035 -3.80142
0.965415 0.939518 2.91637
0.620338 -1.00566 -2.83569
0.884653 0.889852 -0.137536
0.528964 -0.848644 -6.58813
1.19921 -1.37895 -1.89007
0.770731 -1.11746 3.26592
1.11062 -1.34737 0.534894
1.58798 1.21586 -4.53132
0.688967 0.724793 -6.4558
1.12631 1.05705 5.1121
0.797917 0.854008 -3.17087
1.49641 1.20749 -3.87214
1.20392 1.11935 3.44727
1.02397 -1.32124 2.74858
0.900101 -1.22184 5.33707
1.27948 1.1831 0.663114
1.42297 1.19957 -2.65855
0.522893 -0.946207 -5.67737
0.670351 -1.10625 1.24643
1.31317 -1.5085 -4.65318
0.956375 1.03478 4.39302
0.803796 -1.20896 5.1051
0.703351 0.82373 -5.51951
0.880082 0.979016 1.98557
1.21824 -1.47369 -3.81249
1.03516 1.09414 5.28036
1.12796 -1.43867 -1.91331
0.935511 -1.30916 4.23935
1.35599 1.2391 -2.08068
0.814973 0.932661 -0.717184
1.52489 1.29411 -4.53069
0.505483 -1.04677 -3.45659
1.0431 -1.4053 0.407019
0.572305 -1.11134 -0.330593
0.440394 -0.897805 -6.57909
1.11334 1.15453 4.29848
0.706985 -1.19654 4.07536
1.18854 1.21576 1.92354
1.43716 1.27446 -3.85177
0.612106 0.790776 -6.46067
0.719814 0.933012 -2.8771
0.839683 -1.30153 5.15781
0.971484 -1.37773 2.33777
1.23572 -1.57258 -4.65776
0.866412 1.06958 3.70585
1.2629 1.29274 -1.29767
0.944203 1.13018 5.19437
0.425343 -0.991319 -5.71364
1.14257 -1.53348 -3.81845
0.614748 -1.18778 2.67645
0.792332 1.00892 0.871598
0.740329 -1.28864 5.34181
1.05446 -1.49442 -1.93378
1.02381 1.19066 4.832
0.617238 0.887299 -5.58071
0.483691 -1.14016 -0.758496
1.36505 1.33684 -3.72287
1.45794 1.36909 -4.56058
0.885027 -1.40107 3.17468
1.10213 1.24771 2.9039
0.971223 -1.45461 0.448583
0.409013 -1.088 -3.46283
0.347305 -0.937752 -6.57821
1.16959 1.29435 0.585382
0.540496 -1.18438 1.51253
0.644289 -1.27454 4.78945
0.698799 1.03979 -0.202061
0.851273 1.16425 4.92635
1.15515 -1.63268 -4.65433
0.775773 -1.38395 4.67221
0.528964 0.848644 -6.47875
0.614836 0.986734 -3.38746
0.774414 1.10118 2.9186
0.93223 1.22714 5.14661
1.06427 -1.58939 -3.81988
1.28928 1.40412 -3.65809
0.327182 -1.03233 -5.63298
1.1927 1.37339 -1.61592
0.978568 -1.54641 -1.9535
1.0158 1.28846 3.52026
1.38731 1.44062 -4.59249
0.555969 -1.25694 3.68922
0.674139 -1.37034 5.30191
0.398739 -1.18475 -0.334879
0.896363 -1.50503 0.378289
0.476957 -1.22766 2.02946
1.10177 1.33989 0.889813
0.525031 0.941958 -5.64281
0.807822 -1.47927 2.38238
0.31402 -1.13403 -2.99285
0.609131 1.08044 -0.665529
0.250653 -0.968077 -6.61009
0.683727 1.1307 2.16895
0.75492 1.19565 4.5159
0.835889 1.26267 5.28888
1.07165 -1.68866 -4.64356
0.576067 -1.34994 5.24583
0.710426 -1.46592 3.85262
0.98378 -1.64125 -3.81907
1.21464 1.47147 -3.68731
0.922393 1.32628 4.09481
1.31317 1.5085 -4.59977
0.440394 0.897805 -6.50907
0.52065 1.03992 -3.39504
0.902586 -1.59501 -2.01074
1.11791 1.43574 -1.64294
0.216914 -1.07546 -5.36828
1.0122 1.39757 1.18064
0.485193 -1.31927 4.39218
0.398911 -1.28183 2.8199
0.310527 -1.23799 0.616755
0.834901 -1.55574 -0.0419848
0.600815 -1.46125 4.80806
0.608718 1.15467 1.62359
0.658215 1.21536 3.85529
0.746932 -1.56596 0.913077
0.726907 1.30226 5.33718
0.429281 0.992557 -5.62115
0.985455 -1.74037 -4.62997
0.530442 1.13375 -0.265225
0.827568 1.36195 4.51454
0.222079 -1.18656 -1.91155
0.151428 -0.988468 -6.58671
1.23572 1.57258 -4.59564
0.900823 -1.68814 -3.8059
1.13881 1.53353 -3.72396
0.498532 -1.41845 5.36376
0.909936 1.4202 2.31794
0.659937 -1.53615 2.75463
1.0466 1.49725 -1.83777
0.822464 -1.63445 -1.92476
0.406592 -1.38139 4.94477
0.347305 0.937752 -6.54476
0.316551 -1.3406 3.777
0.417496 1.10664 -2.78455
0.147697 -1.14452 -3.70033
0.564157 1.21629 2.74689
0.105609 -1.07483 -5.66365
0.612513 1.29657 4.81105
0.213436 -1.30101 2.06479
0.96971 1.47445 -0.0199925
0.744087 1.4072 4.53469
0.505424 -1.5195 4.41407
0.584561 -1.5686 2.72501
0.896766 -1.78768 -4.62032
0.659269 -1.61903 0.508349
0.736401 -1.67194 -1.84397
0.825189 1.45553 2.69449
1.15515 1.63268 -4.58968
0.326255 1.03278 -5.61281
0.465401 1.20844 1.27075
1.06223 1.59092 -3.76725
0.814595 -1.73041 -3.78438
0.65535 1.3808 5.21679
0.130306 -1.22718 -0.917322
0.419491 -1.479 5.23866
0.0506492 -0.998717 -6.55431
0.32244 -1.44912 5.3401
0.900936 1.50666 0.25816
0.977372 1.55102 -2.00762
0.0639476 -1.15905 -3.50332
0.248205 -1.39277 4.52117
0.512151 1.29377 4.05859
0.250653 0.968077 -6.56439
0.294391 1.13201 -3.22061
0.359086 1.21086 0.121276
0.505224 -1.61554 2.18196
0.579468 -1.65909 0.225132
0.745601 1.49477 2.75856
0.559583 1.37621 5.27585
0.650664 -1.71187 -1.95609
0.00331305 -1.08307 -5.61318
0.102106 -1.32302 2.33625
0.682856 1.4522 4.26352
0.805813 -1.83048 -4.61371
0.426559 -1.57291 3.82461
0.726051 -1.76984 -3.78468
1.07165 1.68866 -4.58625
0.164695 -1.39994 4.47157
0.821256 1.54542 0.420771
0.982897 1.64244 -3.78632
0.219731 1.06132 -5.59962
0.412007 1.29425 3.23955
0.359387 -1.53164 4.82985
0.0330546 -1.24965 -0.327667
0.900184 1.59512 -1.96836
0.224159 -1.4738 5.32275
0.606113 1.4558 4.76495
-0.0506492 -0.998717 -6.59387
0.255241 1.22679 -0.248869
-0.0357769 -1.17549 -3.00277
0.461481 1.37664 5.05354
0.511767 -1.69296 -0.121925
0.567631 -1.74506 -2.0521
0.283751 -1.54451 4.90575
0.66244 1.52691 2.9267
0.426037 -1.67831 1.01374
0.151428 0.988468 -6.5905
0.190504 1.15666 -3.1426
0.63681 -1.80544 -3.80314
0.312729 1.30147 2.66182
0.736418 1.58575 0.474923
0.712824 -1.86866 -4.60647
0.0683673 -1.41771 4.64766
0.00292194 -1.34326 2.84854
0.510949 1.45981 5.13303
0.985455 1.74037 -4.58791
0.345844 -1.61178 3.36424
-0.113651 -1.09189 -5.34153
0.817544 1.63769 -1.9368
0.131664 -1.49212 5.35712
0.899537 1.68917 -3.78302
0.363834 1.37978 4.72732
-0.0647253 -1.27034 0.476771
0.10594 1.09132 -5.36038
0.194011 -1.56473 4.8103
0.565593 1.54487 3.4415
0.482201 -1.76518 -1.92563
0.158958 1.24714 -0.0867029
0.217625 1.31613 2.50548
0.546501 -1.83447 -3.80296
-0.151428 -0.988468 -6.58864
0.412244 1.46204 5.29909
0.637589 1.6333 0.344303
-0.136232 -1.1994 -1.90156
0.618034 -1.90211 -4.60515
0.257004 -1.63559 3.18639
0.323394 -1.70634 0.838232
-0.0283669 -1.43655 4.92338
0.73323 1.68034 -2.01121
0.0506492 0.998717 -6.57443
0.10964 1.18372 -2.54497
0.27084 1.38554 4.46121
0.0364633 -1.5116 5.35848
0.38922 -1.78123 -1.7594
0.896766 1.78768 -4.58603
-0.0929865 -1.36234 3.48284
0.813656 1.73277 -3.78764
0.461778 1.54925 4.09148
0.101177 -1.58531 4.63127
-0.223013 -1.05807 -5.64152
-0.201843 -1.1407 -3.55491
0.315781 1.46382 5.31224
0.453452 -1.85739 -3.78261
-0.15911 -1.29214 1.53299
0.116517 1.34685 3.08536
0.515322 1.64964 1.12228
0.165414 -1.6571 2.9309
-0.00852585 1.08183 -5.62118
0.521683 -1.93076 -4.61753
0.0279135 1.16975 -3.19758
0.0645976 1.2551 -0.0876879
0.192649 1.39219 4.30812
0.665279 1.72278 -2.33598
0.22941 -1.72835 0.625049
0.361264 1.54816 4.57851
-0.250653 -0.968077 -6.56968
-0.0612019 -1.53073 5.28788
0.293394 -1.80146 -1.81992
-0.12489 -1.4531 5.17815
-0.242392 -1.22666 -0.313906
0.728765 1.77262 -3.80714
0.585306 1.72781 -1.76412
0.805813 1.83048 -4.57196
0.00530813 -1.60684 4.30706
0.223949 1.46357 5.24979
0.357719 -1.87724 -3.78122
-0.0506492 0.998717 -6.53327
-0.184176 -1.37838 4.09428
-0.294458 -1.12854 -3.32146
0.406688 1.63597 2.36036
0.0722331 -1.67933 2.50543
0.424014 -1.95454 -4.63604
-0.326618 -1.0316 -5.65535
0.00631264 1.33696 2.63892
0.264009 1.54766 4.86453
0.134778 1.4509 5.11871
-0.0726604 1.16002 -3.43699
-0.0329537 1.24749 -0.40328
0.137212 -1.74899 0.289978
-0.234456 -1.31621 2.65492
0.510372 1.74078 -1.46171
0.199477 -1.81987 -1.9761
0.642004 1.80228 -3.74801
-0.113385 1.07293 -5.66799
-0.162659 -1.5468 5.10978
0.441639 1.7205 -0.350587
0.0401615 1.43139 4.82629
-0.0953964 -1.62848 3.79385
0.712824 1.86866 -4.5607
0.261247 -1.89472 -3.81507
0.308588 1.63397 2.98162
-0.22145 -1.46299 5.32647
-0.347305 -0.937752 -6.58637
-0.357434 -1.21026 0.113457
-0.0241512 -1.7049 1.80589
0.325274 -1.97337 -4.64738
-0.31429 -1.30132 2.73781
0.166367 1.54362 5.07955
-0.416747 -1.10585 -2.83453
0.542471 1.82143 -3.55055
-0.273066 -1.38356 4.49412
0.046072 -1.77246 -0.277245
-0.151428 0.988468 -6.52873
-0.0935103 1.32545 2.40155
-0.132824 1.23821 -0.486647
0.353293 1.71785 0.324741
-0.178459 1.15045 -3.36336
-0.0590018 1.41596 4.59025
0.109139 -1.83651 -2.21342
0.0686797 1.52886 5.26588
-0.428483 -0.992373 -5.68841
0.209101 1.63497 3.35552
0.468616 1.78729 -2.35083
0.618034 1.90211 -4.57754
0.165807 -1.90872 -3.86814
-0.20869 -1.65273 2.96274
-0.266899 -1.55186 4.86916
-0.124082 -1.72787 0.983345
0.225713 -1.98722 -4.64769
-0.219965 1.05843 -5.63006
-0.413302 -1.29409 3.30207
0.397545 1.7946 -2.12233
-0.465242 -1.20796 1.27554
-0.318826 -1.46413 5.38137
-0.0278655 1.50908 5.32991
-0.0519549 -1.81371 -1.53229
0.258612 1.72124 0.725909
-0.366607 -1.37954 4.80246
-0.440394 -0.897805 -6.58809
